JobID,JobName,User,Partition,State,AllocCPUS,Elapsed,MaxRSS,TotalCPU,ReqMem
425204,Q09S1023P01DsCU00SJS01SCCN_692,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425205,Q09S1023P01DsCU00SJS01SCCN_693,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425206,Q09S1023P01DsCU00SJS01SCCN_694,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425207,Q09S1023P01DsCU00SJS01SCCN_695,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425208,Q09S1023P01DsCU00SJS01SCCN_696,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425209,Q09S1023P01DsCU00SJS01SCCN_697,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425210,Q09S1023P01DsCU00SJS01SCCN_698,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425211,Q09S1023P01DsCU00SJS01SCCN_699,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425212,Q09S1023P01DsCU00SJS01SCCN_700,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425213,Q09S1023P01DsCU00SJS01SCCN_701,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425214,Q09S1023P01DsCU00SJS01SCCN_702,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425215,Q09S1023P01DsCU00SJS01SCCN_703,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425216,Q09S1023P01DsCU00SJS01SCCN_704,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425217,Q09S1023P01DsCU00SJS01SCCN_705,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425218,Q09S1023P01DsCU00SJS01SCCN_706,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425219,Q09S1023P01DsCU00SJS01SCCN_707,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425220,Q09S1023P01DsCU00SJS01SCCN_708,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425221,Q09S1023P01DsCU00SJS01SCCN_709,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425222,Q09S1023P01DsCU00SJS01SCCN_710,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425223,Q09S1023P01DsCU00SJS01SCCN_711,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425224,Q09S1023P01DsCU00SJS01SCCN_712,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425225,Q09S1023P01DsCU00SJS01SCCN_713,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425226,Q09S1023P01DsCU00SJS01SCCN_714,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425227,Q09S1023P01DsCU00SJS01SCCN_715,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425228,Q09S1023P01DsCU00SJS01SCCN_716,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425229,Q09S1023P01DsCU00SJS01SCCN_717,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425230,Q09S1023P01DsCU00SJS01SCCN_718,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425231,Q09S1023P01DsCU00SJS01SCCN_719,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425232,Q09S1023P01DsCU00SJS01SCCN_720,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425233,Q09S1023P01DsCU00SJS01SCCN_721,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425234,Q09S1023P01DsCU00SJS01SCCN_722,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425235,Q09S1023P01DsCU00SJS01SCCN_723,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425236,Q09S1023P01DsCU00SJS01SCCN_724,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425237,Q09S1023P01DsCU00SJS01SCCN_725,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425238,Q09S1023P01DsCU00SJS01SCCN_726,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425239,Q09S1023P01DsCU00SJS01SCCN_727,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425240,Q09S1023P01DsCU00SJS01SCCN_728,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425241,Q09S1023P01DsCU00SJS01SCCN_729,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425242,Q09S1023P01DsCU00SJS01SCCN_730,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425243,Q09S1023P01DsCU00SJS01SCCN_731,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425244,Q09S1023P01DsCU00SJS01SCCN_732,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425245,Q09S1023P01DsCU00SJS01SCCN_733,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425246,Q09S1023P01DsCU00SJS01SCCN_734,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425247,Q09S1023P01DsCU00SJS01SCCN_735,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425248,Q09S1023P01DsCU00SJS01SCCN_736,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425249,Q09S1023P01DsCU00SJS01SCCN_737,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425250,Q09S1023P01DsCU00SJS01SCCN_738,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425251,Q09S1023P01DsCU00SJS01SCCN_739,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425252,Q09S1023P01DsCU00SJS01SCCN_740,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425253,Q09S1023P01DsCU00SJS01SCCN_741,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425254,Q09S1023P01DsCU00SJS01SCCN_742,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425255,Q09S1023P01DsCU00SJS01SCCN_743,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425256,Q09S1023P01DsCU00SJS01SCCN_744,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425257,Q09S1023P01DsCU00SJS01SCCN_745,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425258,Q09S1023P01DsCU00SJS01SCCN_746,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425259,Q09S1023P01DsCU00SJS01SCCN_747,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425260,Q09S1023P01DsCU00SJS01SCCN_748,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425261,Q09S1023P01DsCU00SJS01SCCN_749,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425262,Q09S1023P01DsCU00SJS01SCCN_750,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425263,Q09S1023P01DsCU00SJS01SCCN_751,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425264,Q09S1023P01DsCU00SJS01SCCN_752,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425265,Q09S1023P01DsCU00SJS01SCCN_753,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425266,Q09S1023P01DsCU00SJS01SCCN_754,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425267,Q09S1023P01DsCU00SJS01SCCN_755,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425268,Q09S1023P01DsCU00SJS01SCCN_756,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425269,Q09S1023P01DsCU00SJS01SCCN_757,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425270,Q09S1023P01DsCU00SJS01SCCN_758,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425271,Q09S1023P01DsCU00SJS01SCCN_759,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425272,Q09S1023P01DsCU00SJS01SCCN_760,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425273,Q09S1023P01DsCU00SJS01SCCN_761,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425274,Q09S1023P01DsCU00SJS01SCCN_762,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425275,Q09S1023P01DsCU00SJS01SCCN_763,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425276,Q09S1023P01DsCU00SJS01SCCN_764,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425277,Q09S1023P01DsCU00SJS01SCCN_765,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425278,Q09S1023P01DsCU00SJS01SCCN_766,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425279,Q09S1023P01DsCU00SJS01SCCN_767,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425280,Q09S1023P01DsCU00SJS01SCCN_768,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425281,Q09S1023P01DsCU00SJS01SCCN_769,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425282,Q09S1023P01DsCU00SJS01SCCN_770,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425283,Q09S1023P01DsCU00SJS01SCCN_771,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425284,Q09S1023P01DsCU00SJS01SCCN_772,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425285,Q09S1023P01DsCU00SJS01SCCN_773,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425286,Q09S1023P01DsCU00SJS01SCCN_774,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425287,Q09S1023P01DsCU00SJS01SCCN_775,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425288,Q09S1023P01DsCU00SJS01SCCN_776,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425289,Q09S1023P01DsCU00SJS01SCCN_777,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425290,Q09S1023P01DsCU00SJS01SCCN_778,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425291,Q09S1023P01DsCU00SJS01SCCN_779,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425292,Q09S1023P01DsCU00SJS01SCCN_780,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425293,Q09S1023P01DsCU00SJS01SCCN_781,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425294,Q09S1023P01DsCU00SJS01SCCN_782,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425295,Q09S1023P01DsCU00SJS01SCCN_783,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425296,Q09S1023P01DsCU00SJS01SCCN_784,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425297,Q09S1023P01DsCU00SJS01SCCN_785,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425298,Q09S1023P01DsCU00SJS01SCCN_786,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425299,Q09S1023P01DsCU00SJS01SCCN_787,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425300,Q09S1023P01DsCU00SJS01SCCN_788,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425301,Q09S1023P01DsCU00SJS01SCCN_789,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425302,Q09S1023P01DsCU00SJS01SCCN_790,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425303,Q09S1023P01DsCU00SJS01SCCN_791,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425304,Q09S1023P01DsCU00SJS01SCCN_792,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425305,Q09S1023P01DsCU00SJS01SCCN_793,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425306,Q09S1023P01DsCU00SJS01SCCN_794,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425307,Q09S1023P01DsCU00SJS01SCCN_795,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425308,Q09S1023P01DsCU00SJS01SCCN_796,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425309,Q09S1023P01DsCU00SJS01SCCN_797,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425310,Q09S1023P01DsCU00SJS01SCCN_798,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425311,Q09S1023P01DsCU00SJS01SCCN_799,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425312,Q09S1023P01DsCU00SJS01SCCN_800,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425313,Q09S1023P01DsCU00SJS01SCCN_801,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425314,Q09S1023P01DsCU00SJS01SCCN_802,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425315,Q09S1023P01DsCU00SJS01SCCN_803,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425316,Q09S1023P01DsCU00SJS01SCCN_804,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425317,Q09S1023P01DsCU00SJS01SCCN_805,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425318,Q09S1023P01DsCU00SJS01SCCN_806,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425319,Q09S1023P01DsCU00SJS01SCCN_807,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425320,Q09S1023P01DsCU00SJS01SCCN_808,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425321,Q09S1023P01DsCU00SJS01SCCN_809,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425322,Q09S1023P01DsCU00SJS01SCCN_810,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425323,Q09S1023P01DsCU00SJS01SCCN_811,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425324,Q09S1023P01DsCU00SJS01SCCN_812,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425325,Q09S1023P01DsCU00SJS01SCCN_813,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425326,Q09S1023P01DsCU00SJS01SCCN_814,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425327,Q09S1023P01DsCU00SJS01SCCN_815,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425328,Q09S1023P01DsCU00SJS01SCCN_816,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425329,Q09S1023P01DsCU00SJS01SCCN_817,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425330,Q09S1023P01DsCU00SJS01SCCN_818,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425331,Q09S1023P01DsCU00SJS01SCCN_819,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425332,Q09S1023P01DsCU00SJS01SCCN_820,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425333,Q09S1023P01DsCU00SJS01SCCN_821,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425334,Q09S1023P01DsCU00SJS01SCCN_822,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425335,Q09S1023P01DsCU00SJS01SCCN_823,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425336,Q09S1023P01DsCU00SJS01SCCN_824,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425337,Q09S1023P01DsCU00SJS01SCCN_825,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425338,Q09S1023P01DsCU00SJS01SCCN_826,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425339,Q09S1023P01DsCU00SJS01SCCN_827,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425340,Q09S1023P01DsCU00SJS01SCCN_828,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425341,Q09S1023P01DsCU00SJS01SCCN_829,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425342,Q09S1023P01DsCU00SJS01SCCN_830,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425343,Q09S1023P01DsCU00SJS01SCCN_831,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425344,Q09S1023P01DsCU00SJS01SCCN_832,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425345,Q09S1023P01DsCU00SJS01SCCN_833,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425346,Q09S1023P01DsCU00SJS01SCCN_834,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425347,Q09S1023P01DsCU00SJS01SCCN_835,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425348,Q09S1023P01DsCU00SJS01SCCN_836,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425349,Q09S1023P01DsCU00SJS01SCCN_837,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425350,Q09S1023P01DsCU00SJS01SCCN_838,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425351,Q09S1023P01DsCU00SJS01SCCN_839,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425352,Q09S1023P01DsCU00SJS01SCCN_840,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425353,Q09S1023P01DsCU00SJS01SCCN_841,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425354,Q09S1023P01DsCU00SJS01SCCN_842,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425355,Q09S1023P01DsCU00SJS01SCCN_843,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425356,Q09S1023P01DsCU00SJS01SCCN_844,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425357,Q09S1023P01DsCU00SJS01SCCN_845,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425358,Q09S1023P01DsCU00SJS01SCCN_846,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425359,Q09S1023P01DsCU00SJS01SCCN_847,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425360,Q09S1023P01DsCU00SJS01SCCN_848,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425361,Q09S1023P01DsCU00SJS01SCCN_849,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425362,Q09S1023P01DsCU00SJS01SCCN_850,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425363,Q09S1023P01DsCU00SJS01SCCN_851,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425364,Q09S1023P01DsCU00SJS01SCCN_852,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425365,Q09S1023P01DsCU00SJS01SCCN_853,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425366,Q09S1023P01DsCU00SJS01SCCN_854,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425367,Q09S1023P01DsCU00SJS01SCCN_855,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425368,Q09S1023P01DsCU00SJS01SCCN_856,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425369,Q09S1023P01DsCU00SJS01SCCN_857,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425370,Q09S1023P01DsCU00SJS01SCCN_858,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425371,Q09S1023P01DsCU00SJS01SCCN_859,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425372,Q09S1023P01DsCU00SJS01SCCN_860,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425373,Q09S1023P01DsCU00SJS01SCCN_861,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425374,Q09S1023P01DsCU00SJS01SCCN_862,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425375,Q09S1023P01DsCU00SJS01SCCN_863,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425376,Q09S1023P01DsCU00SJS01SCCN_864,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425377,Q09S1023P01DsCU00SJS01SCCN_865,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425378,Q09S1023P01DsCU00SJS01SCCN_866,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425379,Q09S1023P01DsCU00SJS01SCCN_867,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425380,Q09S1023P01DsCU00SJS01SCCN_868,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425381,Q09S1023P01DsCU00SJS01SCCN_869,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425382,Q09S1023P01DsCU00SJS01SCCN_870,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425383,Q09S1023P01DsCU00SJS01SCCN_871,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425384,Q09S1023P01DsCU00SJS01SCCN_872,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425385,Q09S1023P01DsCU00SJS01SCCN_873,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425386,Q09S1023P01DsCU00SJS01SCCN_874,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425387,Q09S1023P01DsCU00SJS01SCCN_875,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425388,Q09S1023P01DsCU00SJS01SCCN_876,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425389,Q09S1023P01DsCU00SJS01SCCN_877,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425390,Q09S1023P01DsCU00SJS01SCCN_878,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425391,Q09S1023P01DsCU00SJS01SCCN_879,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425392,Q09S1023P01DsCU00SJS01SCCN_880,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425393,Q09S1023P01DsCU00SJS01SCCN_881,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425394,Q09S1023P01DsCU00SJS01SCCN_882,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425395,Q09S1023P01DsCU00SJS01SCCN_883,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425396,Q09S1023P01DsCU00SJS01SCCN_884,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
